Baigle Search	10	198.3	2.480728	2.480988	1448847978423056
Baigle Search	11	218.13	2.506012	2.481674	1448847978456428
Baigle Search	12	237.96	2.452957	2.49678	1448847978489797
Baigle Search	13	257.79	2.484268	2.485916	1448847978523072
Baigle Search	14	277.62	2.462189	2.498566	1448847978556428
Baigle Search	15	297.45	2.500656	2.502991	1448847978589795
Baigle Search	4	79.32	2.491669	2.530304	1448847978756419
Baigle Search	5	99.15	2.518951	2.497086	1448847978789704
Baigle Search	6	118.98	2.486252	2.536896	1448847978823048
Baigle Search	7	138.81	2.510406	2.522003	1448847978856421
Baigle Search	8	158.64	2.495773	2.525131	1448847978889695
Baigle Search	9	178.47	2.491028	2.506866	1448847978923045
Baigle Search	10	198.3	2.499313	2.522293	1448847978956336
Baigle Search	11	218.13	2.478348	2.51265	1448847978989675
Baigle Search	12	237.96	2.474518	2.491898	1448847979023044
Baigle Search	13	257.79	2.486252	2.502197	1448847979056298
Baigle Search	14	277.62	2.494019	2.501846	1448847979089674
Baigle Search	15	297.45	2.487564	2.49437	1448847979123044
Baigle Search	16	317.28	2.499756	2.472412	1448847979156297
Baigle Search	17	337.11	2.487411	2.473419	1448847979189654
Baigle Search	18	356.94	2.457367	2.469009	1448847979223041
Baigle Search	19	376.77	2.466156	2.486481	1448847979256300
Baigle Search	20	396.6	2.460327	2.475845	1448847979289667
Baigle Search	21	416.43	2.461517	2.475388	1448847979322935
Baigle Search	22	436.26	2.448914	2.469238	1448847979356299
正常值	23	456.09	2.449738	2.456741	1448847979389666
正常值	24	475.92	2.43428	2.473083	1448847979422942
正常值	25	495.75	2.460739	2.476578	1448847979456279
正常值	26	515.58	2.467133	2.479706	1448847979489659
正常值	27	535.41	2.476532	2.462006	1448847979522936
正常值	28	555.24	2.46785	2.471237	1448847979556290
Baigle Search	29	575.07	2.455048	2.475754	1448847979589658
Baigle Search	30	594.9	2.456497	2.489441	1448847979622910
Baigle Search	31	614.73	2.440918	2.480957	1448847979656288
Baigle Search	32	634.56	2.455933	2.469574	1448847979689557
Baigle Search	33	654.39	2.458527	2.480286	1448847979722916
Baigle Search	34	674.22	2.482239	2.449921	1448847979756286
Baigle Search	35	694.05	2.480927	2.463959	1448847979789573
Baigle Search	36	713.88	2.463806	2.480499	1448847979822911
	37	733.71	2.479111	2.487503	1448847979856280
血糖	38	753.54	2.482681	2.487442	1448847979889561
Baigle Search	39	773.37	2.479218	2.487396	1448847979922909
Baigle Search	40	793.2	2.465698	2.48494	1448847979956196
血糖	41	813.03	2.482864	2.480728	1448847979989539
血糖	42	832.86	2.472488	2.491547	1448847980022908
血糖	43	852.69	2.504776	2.496704	1448847980056182
血糖	44	872.52	2.504608	2.494644	1448847980089536
血糖	45	892.35	2.502014	2.502121	1448847980122902
血糖	46	912.18	2.511032	2.507538	1448847980156183
血糖	47	932.01	2.492279	2.497177	1448847980189519
血糖	48	951.84	2.504868	2.483276	1448847980222819
血糖	49	971.67	2.480957	2.494553	1448847980256158
血糖	50	991.5	2.47905	2.45787	1448847980289515
血糖	51	1011.33	2.478882	2.475342	1448847980322819
血糖	52	1031.16	2.466034	2.458069	1448847980356159
Baigle Search	53	1050.99	2.460464	2.479446	1448847980389528
之后	4	79.32	2.438629	2.479599	1448847980759410
生产	5	99.15	2.464844	2.483871	1448847980796131
生产	6	118.98	2.492661	2.509598	1448847980829413
Baigle Search	4	79.32	2.517502	2.512512	1448847981029394
Baigle Search	5	99.15	2.527557	2.518524	1448847981062747
Baigle Search	6	118.98	2.514969	2.518677	1448847981096031
Baigle Search	7	138.81	2.509933	2.551758	1448847981129372
Baigle Search	8	158.64	2.534378	2.529648	1448847981162745
Baigle Search	9	178.47	2.503357	2.522156	1448847981196016
Baigle Search	4	79.32	2.502899	2.474014	1448847981872598
Baigle Search	4	79.32	2.542709	2.525558	1448847982105950
Baigle Search	5	99.15	2.57341	2.509201	1448847982142566
准妈妈	4	79.32	2.485031	2.471893	1448847982345914
准妈妈	5	99.15	2.486618	2.488129	1448847982379195
饿	4	79.32	2.52739	2.526062	1448847982545913
饿	5	99.15	2.543137	2.521561	1448847982579174
饿	6	118.98	2.483322	2.533905	1448847982612540
饿	7	138.81	2.46553	2.491196	1448847982645797
可以	4	79.32	2.619064	2.657913	1448847983232458
可以	5	99.15	2.653366	2.690414	1448847983265745
可以	6	118.98	2.65799	2.688934	1448847983299088
可以	7	138.81	2.711746	2.682755	1448847983332456
可以	8	158.64	2.729279	2.680298	1448847983365710
豆浆	4	79.32	2.595261	2.517441	1448847983565709
豆浆	5	99.15	2.57074	2.529205	1448847983599080
饼干	4	79.32	2.591492	2.559509	1448847983798992
饼干	5	99.15	2.614243	2.563919	1448847983832334
饼干	6	118.98	2.615219	2.605255	1448847983865688
饼干	7	138.81	2.639664	2.613113	1448847983898966
饼干	8	158.64	2.660721	2.600769	1448847983932328
饼干	9	178.47	2.664169	2.601395	1448847983965699
饼干	10	198.3	2.693512	2.62352	1448847983998975
饼干	11	218.13	2.673004	2.6306	1448847984032329
饼干	12	237.96	2.711609	2.596329	1448847984065609
饼干	13	257.79	2.733627	2.638458	1448847984098961
饼干	14	277.62	2.713547	2.666077	1448847984132330
饼干	15	297.45	2.704742	2.662033	1448847984165610
饼干	16	317.28	2.705887	2.65361	1448847984198953
饼干	17	337.11	2.727264	2.636475	1448847984232323
饼干	18	356.94	2.70488	2.618195	1448847984265599
饼干	19	376.77	2.669403	2.636124	1448847984298948
饼干	20	396.6	2.668488	2.655365	1448847984332211
饼干	21	416.43	2.639893	2.615784	1448847984365568
饼干	22	436.26	2.647247	2.610168	1448847984398947
饼干	23	456.09	2.621399	2.596909	1448847984435551
饼干	24	475.92	2.630661	2.589783	1448847984468935
饼干	25	495.75	2.608902	2.558777	1448847984502301
饼干	26	515.58	2.637421	2.583298	1448847984535563
饼干	27	535.41	2.600113	2.571259	1448847984568932
饼干	28	555.24	2.574493	2.539719	1448847984602190
饼干	29	575.07	2.540039	2.518875	1448847984635561
饼干	30	594.9	2.536896	2.517303	1448847984668926
饼干	31	614.73	2.498169	2.479874	1448847984702189
无糖	4	79.32	2.654312	2.621002	1448847985505415
无糖	5	99.15	2.635529	2.628754	1448847985538785
无糖	6	118.98	2.649551	2.61293	1448847985572075
无糖	7	138.81	2.629684	2.629791	1448847985605411
无糖	8	158.64	2.66777	2.611023	1448847985638780
无糖	9	178.47	2.610229	2.577377	1448847985672072
无糖	10	198.3	2.607834	2.592621	1448847985705409
无糖	11	218.13	2.634689	2.577316	1448847985738781
等等	4	79.32	2.542557	2.510376	1448847985908761
Baigle Search	4	79.32	2.588257	2.589096	1448847986175388
Baigle Search	4	79.32	2.5746	2.53949	1448847986508638
Baigle Search	5	99.15	2.548294	2.529694	1448847986541926
Baigle Search	6	118.98	2.563004	2.530334	1448847986575261
Baigle Search	7	138.81	2.595367	2.553696	1448847986608635
Baigle Search	8	158.64	2.602768	2.568878	1448847986641918
Baigle Search	9	178.47	2.610947	2.565659	1448847986675264
Baigle Search	10	198.3	2.642853	2.600052	1448847986708629
Baigle Search	11	218.13	2.681671	2.577301	1448847986741889
Baigle Search	4	79.32	2.759323	2.690582	1448847986975257
Baigle Search	5	99.15	2.78801	2.703506	1448847987008543
Baigle Search	6	118.98	2.79155	2.708969	1448847987041881
Baigle Search	7	138.81	2.785812	2.724945	1448847987075252
Baigle Search	4	79.32	2.671463	2.613388	1448847987475150
Baigle Search	5	99.15	2.652817	2.614197	1448847987508502
Baigle Search	6	118.98	2.648972	2.602646	1448847987541757
Baigle Search	7	138.81	2.66008	2.593338	1448847987575130
Baigle Search	8	158.64	2.665054	2.605774	1448847987608495
Baigle Search	9	178.47	2.678513	2.620056	1448847987641767
Baigle Search	10	198.3	2.684875	2.632767	1448847987675127
您完成了一次查询，休息一下开始下一个查询	4	79.32	2.745056	2.702271	1448847987841751
下一个	4	79.32	2.771606	2.741745	1448847988008387
下一个	5	99.15	2.800964	2.744263	1448847988041749
下一个	6	118.98	2.806824	2.758621	1448847988075109
下一个	7	138.81	2.827576	2.764862	1448847988108364
下一个	8	158.64	2.864746	2.777557	1448847988141743
震撼	4	79.32	2.82135	2.737335	1448847988341739
震撼	5	99.15	2.822739	2.717575	1448847988375000
震撼	6	118.98	2.832306	2.721848	1448847988408369
震撼	7	138.81	2.788986	2.713257	1448847988441733
震撼	8	158.64	2.771698	2.701889	1448847988474995
震撼	9	178.47	2.774231	2.689682	1448847988508362
震撼	10	198.3	2.777283	2.692276	1448847988541619
震撼	11	218.13	2.755341	2.671906	1448847988574992
震撼	12	237.96	2.773102	2.69136	1448847988608361
震撼	13	257.79	2.765137	2.678345	1448847988641632
Baigle Search	4	79.32	2.721039	2.614441	1448847989008253
Baigle Search	5	99.15	2.723907	2.625748	1448847989041612
Baigle Search	6	118.98	2.700363	2.613739	1448847989074981
Baigle Search	7	138.81	2.725006	2.602448	1448847989108240
“	4	79.32	2.698578	2.623566	1448847989668131
“	5	99.15	2.689255	2.61142	1448847989701503
“	6	118.98	2.672852	2.616547	1448847989734878
当代文学	4	79.32	2.627838	2.607651	1448847989934778
当代文学	5	99.15	2.598785	2.605225	1448847989968128
当代文学	6	118.98	2.629333	2.608841	1448847990001500
当代文学	7	138.81	2.654922	2.63118	1448847990034756
当代文学	8	158.64	2.648605	2.602066	1448847990068125
当代文学	9	178.47	2.659607	2.643936	1448847990101495
当代文学	10	198.3	2.651932	2.630646	1448847990134760
当代文学	11	218.13	2.672211	2.624207	1448847990168121
茅盾文学奖	4	79.32	2.597504	2.59462	1448847990368119
茅盾文学奖	5	99.15	2.603775	2.597641	1448847990401393
茅盾文学奖	6	118.98	2.59227	2.581406	1448847990434747
改编	4	79.32	2.61911	2.596497	1448847990634740
改编	5	99.15	2.625092	2.61203	1448847990667996
改编	6	118.98	2.642273	2.602203	1448847990701368
Baigle Search	4	79.32	2.670197	2.620178	1448847991134614
Baigle Search	5	99.15	2.703262	2.630508	1448847991167988
多种	4	79.32	2.644943	2.647949	1448847991367978
多种	5	99.15	2.63443	2.635513	1448847991401235
多种	6	118.98	2.654068	2.616379	1448847991434606
多种	7	138.81	2.633957	2.617355	1448847991467982
多种	8	158.64	2.633469	2.608231	1448847991501238
Baigle Search	9	178.47	2.665329	2.61322	1448847991534605
多种	10	198.3	2.667938	2.647888	1448847991567879
Baigle Search	4	79.32	2.653992	2.639984	1448847991734602
秦腔	5	99.15	2.695404	2.656601	1448847991767875
Baigle Search	6	118.98	2.701767	2.672226	1448847991801230
	4	79.32	2.697037	2.646957	1448847992001223
	5	99.15	2.692017	2.651932	1448847992034497
查询	4	79.32	2.673157	2.636246	1448847992201121
查询	5	99.15	2.690521	2.669983	1448847992234476
查询	6	118.98	2.688492	2.643143	1448847992267846
查询	7	138.81	2.687973	2.674362	1448847992301106
查询	8	158.64	2.686203	2.659073	1448847992334475
查询	9	178.47	2.726303	2.694382	1448847992367845
查询	10	198.3	2.760742	2.677414	1448847992401102
查询	11	218.13	2.725143	2.709564	1448847992434470
查询	12	237.96	2.744507	2.708649	1448847992467757
最高	4	79.32	2.762329	2.734833	1448847992701097
最高	5	99.15	2.728485	2.72316	1448847992734460
艺术	4	79.32	2.765488	2.712326	1448847992934372
艺术	5	99.15	2.760284	2.712112	1448847992967717
艺术	6	118.98	2.718689	2.709717	1448847993001078
艺术	7	138.81	2.753204	2.679871	1448847993034363
艺术	8	158.64	2.712143	2.701004	1448847993067715
艺术	9	178.47	2.698349	2.681473	1448847993100998
掉	10	198.3	2.719482	2.665482	1448847993134345
Baigle Search	11	218.13	2.690231	2.678055	1448847993167714
Baigle Search	12	237.96	2.661636	2.668701	1448847993200981
Baigle Search	13	257.79	2.694519	2.687683	1448847993234340
Baigle Search	14	277.62	2.69989	2.678268	1448847993267710
Baigle Search	15	297.45	2.715057	2.685364	1448847993300987
Baigle Search	16	317.28	2.720123	2.700012	1448847993334336
Baigle Search	17	337.11	2.694016	2.702057	1448847993367704
Baigle Search	18	356.94	2.693726	2.679077	1448847993400965
Baigle Search	19	376.77	2.728836	2.699066	1448847993434333
Baigle Search	20	396.6	2.697479	2.687408	1448847993467606
翻天覆地	4	79.32	2.665802	2.673767	1448847993667589
翻天覆地	5	99.15	2.678589	2.648071	1448847993700958
翻天覆地	6	118.98	2.677765	2.647308	1448847993734243
翻天覆地	7	138.81	2.64682	2.667984	1448847993767590
翻天覆地	8	158.64	2.684494	2.657074	1448847993800957
翻天覆地	4	79.32	2.655502	2.684158	1448847993967587
》	4	79.32	2.659012	2.628128	1448847994167574
》	5	99.15	2.6371	2.638275	1448847994200851
》	6	118.98	2.656967	2.643936	1448847994234203
》	7	138.81	2.615219	2.622055	1448847994267571
》	8	158.64	2.636642	2.631561	1448847994300839
透析	4	79.32	2.684097	2.676483	1448847994500828
，	4	79.32	2.634537	2.613159	1448847994767446
，	5	99.15	2.647339	2.587311	1448847994800820
，	6	118.98	2.641663	2.601288	1448847994834076
，	7	138.81	2.649414	2.607727	1448847994867442
，	8	158.64	2.680573	2.623383	1448847994900816
，	9	178.47	2.646881	2.613831	1448847994934083
，	10	198.3	2.625992	2.611038	1448847994967434
，	11	218.13	2.642303	2.58551	1448847995000733
，	12	237.96	2.610352	2.580276	1448847995034073
，	13	257.79	2.640793	2.566116	1448847995067432
，	14	277.62	2.62178	2.568542	1448847995100703
史诗	4	79.32	2.577713	2.526215	1448847995300694
史诗	5	99.15	2.549088	2.526123	1448847995334068
Baigle Search	6	118.98	2.566589	2.525116	1448847995367347
Baigle Search	7	138.81	2.571381	2.518555	1448847995400693
Baigle Search	8	158.64	2.556122	2.54071	1448847995434062
史诗	9	178.47	2.582733	2.537079	1448847995467320
白鹿村	4	79.32	2.610825	2.602509	1448847995634057
Baigle Search	5	99.15	2.59671	2.555206	1448847995667313
Baigle Search	6	118.98	2.626038	2.58931	1448847995700685
Baigle Search	7	138.81	2.631165	2.583969	1448847995733941
白嘉轩	4	79.32	2.625427	2.603989	1448847995933929
白嘉轩	5	99.15	2.608383	2.623489	1448847995967307
Baigle Search	6	118.98	2.621109	2.604507	1448847996000560
族长	4	79.32	2.626617	2.609772	1448847996333930
族长	5	99.15	2.635254	2.615128	1448847996367208
族长	6	118.98	2.639954	2.612747	1448847996400558
族长	7	138.81	2.63298	2.626572	1448847996433927
族长	8	158.64	2.635788	2.608917	1448847996467197
族长	9	178.47	2.618774	2.609787	1448847996500552
族长	10	198.3	2.624924	2.606308	1448847996533820
Baigle Search	4	79.32	2.637039	2.597305	1448847996733807
困顿	5	99.15	2.631897	2.59642	1448847996767176
困顿	6	118.98	2.629028	2.606979	1448847996800549
守己	4	79.32	2.645554	2.617554	1448847997000433
守己	5	99.15	2.609909	2.614334	1448847997033799
守己	6	118.98	2.629959	2.613617	1448847997067169
守己	7	138.81	2.639328	2.60463	1448847997100426
守己	8	158.64	2.631912	2.597275	1448847997133788
族长	4	79.32	2.579788	2.60405	1448847997300427
族长	5	99.15	2.570297	2.561493	1448847997333794
Baigle Search	6	118.98	2.575653	2.564896	1448847997367047
族长	7	138.81	2.55217	2.57457	1448847997400419
Baigle Search	4	79.32	2.59819	2.56485	1448847997767040
Baigle Search	5	99.15	2.629242	2.576706	1448847997800409
Baigle Search	4	79.32	2.621628	2.583237	1448847997967036
Baigle Search	4	79.32	2.624344	2.561569	1448847998133662
Baigle Search	5	99.15	2.613495	2.570633	1448847998167033
Baigle Search	6	118.98	2.594467	2.565308	1448847998200292
Baigle Search	7	138.81	2.602768	2.555649	1448847998233659
压抑	4	79.32	2.568146	2.561066	1448847998433652
Baigle Search	4	79.32	2.560593	2.534592	1448847998666910
Baigle Search	5	99.15	2.588821	2.552155	1448847998700276
，	4	79.32	2.554993	2.521103	1448847998900176
，	5	99.15	2.536026	2.52037	1448847998933530
，	6	118.98	2.535263	2.511459	1448847998966895
，	7	138.81	2.517944	2.509979	1448847999000167
，	8	158.64	2.554047	2.509766	1448847999033524
是	4	79.32	2.56839	2.534836	1448847999266781
是	5	99.15	2.572876	2.53862	1448847999300151
Baigle Search	4	79.32	2.612473	2.552902	1448847999466776
Baigle Search	5	99.15	2.611053	2.580582	1448847999500143
Baigle Search	6	118.98	2.61969	2.563171	1448847999533399
Baigle Search	7	138.81	2.601074	2.569885	1448847999566773
Baigle Search	8	158.64	2.60788	2.574768	1448847999600140
Baigle Search	9	178.47	2.617447	2.558456	1448847999633419
低贱	4	79.32	2.622787	2.569427	1448847999800134
低贱	5	99.15	2.633957	2.584061	1448847999833395
低贱	6	118.98	2.62265	2.562134	1448847999866769
低贱	7	138.81	2.605133	2.566681	1448847999900022
低贱	8	158.64	2.597046	2.575119	1448847999933394
低贱	9	178.47	2.616959	2.560303	1448847999966761
Baigle Search	10	198.3	2.613266	2.565948	1448848000000039
Baigle Search	11	218.13	2.622131	2.575317	1448848000033388
Baigle Search	12	237.96	2.633591	2.567337	1448848000066762
Baigle Search	4	79.32	2.584579	2.557083	1448848000266646
Baigle Search	5	99.15	2.583267	2.554413	1448848000300016
Baigle Search	6	118.98	2.58696	2.551193	1448848000333382
Baigle Search	7	138.81	2.595276	2.567032	1448848000366650
Baigle Search	8	158.64	2.58934	2.567795	1448848000400012
Baigle Search	9	178.47	2.62471	2.574127	1448848000433294
Baigle Search	10	198.3	2.599594	2.567123	1448848000466639
Baigle Search	4	79.32	2.636215	2.584595	1448848000633279
Baigle Search	5	99.15	2.600616	2.594818	1448848000666633
族长	4	79.32	2.597473	2.58577	1448848000866630
族长	5	99.15	2.610596	2.582291	1448848000899886
族长	6	118.98	2.623795	2.588608	1448848000933256
族长	7	138.81	2.621567	2.608017	1448848000966624
仁义	4	79.32	2.614227	2.580231	1448848001133247
仁义	5	99.15	2.615067	2.596573	1448848001166522
仁义	6	118.98	2.568985	2.570023	1448848001199879
仁义	7	138.81	2.597092	2.55661	1448848001233248
的	4	79.32	2.551376	2.52533	1448848001399871
的	5	99.15	2.545456	2.533524	1448848001433147
Baigle Search	6	118.98	2.532913	2.517242	1448848001466490
的	7	138.81	2.547318	2.523911	1448848001499867
守己	4	79.32	2.546036	2.507278	1448848001666494
守己	5	99.15	2.526108	2.523331	1448848001699783
Baigle Search	6	118.98	2.528168	2.514603	1448848001733124
Baigle Search	4	79.32	2.533142	2.500473	1448848001933117
Baigle Search	5	99.15	2.544739	2.512741	1448848001966488
Baigle Search	6	118.98	2.529572	2.520813	1448848001999740
Baigle Search	7	138.81	2.556961	2.524185	1448848002033119
Baigle Search	8	158.64	2.541519	2.521637	1448848002066364
族长	4	79.32	2.576935	2.540329	1448848002233114
族长	5	99.15	2.588562	2.530975	1448848002266371
族长	6	118.98	2.58429	2.533737	1448848002299740
仁义	4	79.32	2.600204	2.585144	1448848002499729
仁义	5	99.15	2.611679	2.568512	1448848002532988
仁义	6	118.98	2.610733	2.580414	1448848002566350
仁义	7	138.81	2.616684	2.577209	1448848002599731
仁义	8	158.64	2.612976	2.584061	1448848002632986
仁义	9	178.47	2.61528	2.574234	1448848002666359
仁义	10	198.3	2.604141	2.564011	1448848002699644
仁义	11	218.13	2.61087	2.589615	1448848002732990
Baigle Search	4	79.32	2.557693	2.516983	1448848002966354
Baigle Search	5	99.15	2.530899	2.519363	1448848002999610
Baigle Search	6	118.98	2.549728	2.531418	1448848003032979
Baigle Search	7	138.81	2.534042	2.508713	1448848003066250
Baigle Search	8	158.64	2.571152	2.529755	1448848003099608
Baigle Search	9	178.47	2.581039	2.533585	1448848003132977
Baigle Search	10	198.3	2.585312	2.535751	1448848003166233
Baigle Search	4	79.32	2.589462	2.554932	1448848003366229
Baigle Search	5	99.15	2.619476	2.549164	1448848003399596
Baigle Search	6	118.98	2.57843	2.565201	1448848003432857
Baigle Search	7	138.81	2.612778	2.554337	1448848003466216
白孝文	8	158.64	2.633926	2.558044	1448848003499597
Baigle Search	9	178.47	2.613602	2.581879	1448848003532874
Baigle Search	4	79.32	2.603119	2.583252	1448848003699497
Baigle Search	5	99.15	2.598709	2.566605	1448848003732851
Baigle Search	6	118.98	2.594238	2.558075	1448848003766221
Baigle Search	7	138.81	2.595306	2.566223	1448848003799477
Baigle Search	8	158.64	2.598984	2.562637	1448848003832849
Baigle Search	9	178.47	2.622009	2.564896	1448848003866218
Baigle Search	10	198.3	2.598663	2.576813	1448848003899476
Baigle Search	4	79.32	2.577911	2.556458	1448848004066103
Baigle Search	5	99.15	2.583206	2.547852	1448848004099460
Baigle Search	6	118.98	2.572693	2.544952	1448848004132843
Baigle Search	7	138.81	2.584396	2.531158	1448848004166095
Baigle Search	8	158.64	2.577515	2.540848	1448848004199461
Baigle Search	9	178.47	2.576141	2.540329	1448848004232838
Baigle Search	10	198.3	2.600708	2.5354	1448848004266104
Baigle Search	11	218.13	2.578903	2.537521	1448848004299456
Baigle Search	12	237.96	2.58403	2.535873	1448848004332721
Baigle Search	13	257.79	2.569916	2.541122	1448848004366086
Baigle Search	14	277.62	2.586105	2.535599	1448848004399458
是	15	297.45	2.583481	2.542831	1448848004432720
是	16	317.28	2.583603	2.530777	1448848004466088
Baigle Search	17	337.11	2.568558	2.54512	1448848004499463
Baigle Search	18	356.94	2.594589	2.545685	1448848004532734
Baigle Search	4	79.32	2.624557	2.561432	1448848004732716
Baigle Search	5	99.15	2.63446	2.547791	1448848004766084
Baigle Search	6	118.98	2.617935	2.552185	1448848004799354
，	4	79.32	2.59671	2.571304	1448848005165964
，	5	99.15	2.614685	2.55928	1448848005199333
，	6	118.98	2.603409	2.566254	1448848005232613
，	7	138.81	2.582382	2.555359	1448848005265959
，	8	158.64	2.608582	2.590256	1448848005299327
，	9	178.47	2.584854	2.561798	1448848005332601
，	10	198.3	2.600449	2.597	1448848005365959
鹿三	4	79.32	2.572479	2.561203	1448848005565955
鹿三	5	99.15	2.533188	2.537003	1448848005599209
鹿三	6	118.98	2.557526	2.519211	1448848005632579
鹿三	7	138.81	2.566071	2.550827	1448848005665950
铮铮铁骨	4	79.32	2.564713	2.554245	1448848005832563
铮铮铁骨	5	99.15	2.568222	2.54097	1448848005865850
铮铮铁骨	6	118.98	2.562408	2.546921	1448848005899206
铮铮铁骨	7	138.81	2.555939	2.543747	1448848005932571
铮铮铁骨	8	158.64	2.575012	2.556061	1448848005965831
铮铮铁骨	9	178.47	2.5737	2.552658	1448848005999203
铮铮铁骨	10	198.3	2.596664	2.562302	1448848006032569
铮铮铁骨	4	79.32	2.55278	2.537216	1448848006199197
铮铮铁骨	5	99.15	2.565994	2.548447	1448848006232483
铮铮铁骨	6	118.98	2.574509	2.545547	1448848006265825
和	4	79.32	2.586777	2.554977	1448848006432447
卑微	5	99.15	2.54924	2.548035	1448848006465807
卑微	6	118.98	2.578278	2.55304	1448848006499080
卑微	7	138.81	2.588913	2.555832	1448848006532447
卑微	8	158.64	2.561813	2.539429	1448848006565804
Baigle Search	4	79.32	2.517563	2.515152	1448848006875774
Baigle Search	4	79.32	2.557251	2.517395	1448848007092401
，	5	99.15	2.56514	2.509613	1448848007125711
，	6	118.98	2.521439	2.50444	1448848007159082
，	7	138.81	2.565399	2.495026	1448848007192389
是	4	79.32	2.493744	2.51268	1448848007358957
铮铮铁骨	4	79.32	2.524872	2.494919	1448848007558975
铮铮铁骨	5	99.15	2.508606	2.527512	1448848007592327
铮铮铁骨	6	118.98	2.518936	2.505234	1448848007625584
铮铮铁骨	7	138.81	2.512665	2.496231	1448848007658950
铮铮铁骨	8	158.64	2.496277	2.525055	1448848007692328
铮铮铁骨	9	178.47	2.533051	2.518356	1448848007725584
铮铮铁骨	10	198.3	2.520447	2.500595	1448848007758957
铮铮铁骨	11	218.13	2.517822	2.523743	1448848007792322
Baigle Search	4	79.32	2.504959	2.516541	1448848008092232
Baigle Search	5	99.15	2.549149	2.506836	1448848008125574
Baigle Search	6	118.98	2.53479	2.519119	1448848008158945
Baigle Search	7	138.81	2.577026	2.514465	1448848008192196
Baigle Search	8	158.64	2.511917	2.530762	1448848008225573
Baigle Search	9	178.47	2.533188	2.50885	1448848008258832
，	10	198.3	2.51239	2.520355	1448848008292200
其子	4	79.32	2.519058	2.532471	1448848008458876
其子	5	99.15	2.534637	2.520203	1448848008492194
其子	6	118.98	2.513657	2.533035	1448848008525566
其子	7	138.81	2.514862	2.523483	1448848008558820
其子	8	158.64	2.499619	2.524872	1448848008592192
其子	9	178.47	2.513977	2.527771	1448848008625448
其子	10	198.3	2.51416	2.5186	1448848008658823
其子	11	218.13	2.493729	2.520279	1448848008692192
其子	12	237.96	2.565445	2.525467	1448848008725537
对	4	79.32	2.576111	2.499207	1448848008892099
对	5	99.15	2.48761	2.500595	1448848008925447
对	6	118.98	2.516113	2.538727	1448848008958813
低贱	4	79.32	2.523315	2.514145	1448848009125438
低贱	5	99.15	2.5504	2.529999	1448848009158705
低贱	6	118.98	2.51709	2.515915	1448848009192072
低贱	4	79.32	2.509109	2.51503	1448848009358716
低贱	5	99.15	2.528488	2.519669	1448848009392061
低贱	6	118.98	2.51976	2.496292	1448848009425432
不甘	4	79.32	2.498123	2.516281	1448848009725310
不甘	5	99.15	2.5168	2.50647	1448848009758679
愤怒	4	79.32	2.540878	2.509079	1448848009925293
愤怒	5	99.15	2.557312	2.531479	1448848009958677
愤怒	6	118.98	2.532562	2.531845	1448848009991943
愤怒	7	138.81	2.529099	2.516037	1448848010025305
的	4	79.32	2.51561	2.510376	1448848010191927
的	5	99.15	2.536819	2.511307	1448848010225296
的	6	118.98	2.535904	2.505356	1448848010258580
的	7	138.81	2.512878	2.520325	1448848010291931
，	4	79.32	2.532135	2.525787	1448848010491931
，	5	99.15	2.511765	2.503128	1448848010525183
，	6	118.98	2.513672	2.527359	1448848010558535
，	7	138.81	2.514893	2.507065	1448848010591924
，	8	158.64	2.521362	2.518997	1448848010625205
，	9	178.47	2.544876	2.526367	1448848010658546
，	10	198.3	2.543076	2.536072	1448848010691926
，	11	218.13	2.56517	2.561157	1448848010725180
，	12	237.96	2.55484	2.566803	1448848010758544
，	13	257.79	2.559387	2.557999	1448848010791820
是	14	277.62	2.583466	2.560211	1448848010825172
鹿子霖	4	79.32	2.55925	2.526566	1448848010991812
鹿子霖	5	99.15	2.557465	2.536514	1448848011025171
鹿子霖	6	118.98	2.544388	2.562378	1448848011058539
权益	4	79.32	2.550919	2.539749	1448848011258522
权益	5	99.15	2.547638	2.537323	1448848011291789
权益	6	118.98	2.553421	2.546844	1448848011325160
奉迎	4	79.32	2.529266	2.531204	1448848011525145
奉迎	5	99.15	2.546112	2.539322	1448848011558410
奉迎	6	118.98	2.555038	2.535553	1448848011591782
是	4	79.32	2.555283	2.533463	1448848011758407
是	5	99.15	2.569107	2.540695	1448848011791702
的	4	79.32	2.583664	2.547211	1448848011991661
的	5	99.15	2.561676	2.555649	1448848012025033
的	6	118.98	2.577332	2.55838	1448848012058318
的	7	138.81	2.577759	2.567001	1448848012091658
的	8	158.64	2.602249	2.556152	1448848012125032
的	9	178.47	2.570923	2.578094	1448848012158290
的	10	198.3	2.583466	2.581665	1448848012191656
的	11	218.13	2.623383	2.581665	1448848012225028
放纵	4	79.32	2.616104	2.605881	1448848012391649
放纵	5	99.15	2.624283	2.585663	1448848012424947
放纵	6	118.98	2.613586	2.584793	1448848012458278
放纵	7	138.81	2.634186	2.605759	1448848012491646
放纵	8	158.64	2.653107	2.601746	1448848012524916
追逐	4	79.32	2.631546	2.621063	1448848012724895
追逐	5	99.15	2.62384	2.621872	1448848012758270
追逐	6	118.98	2.632538	2.615692	1448848012791526
追逐	7	138.81	2.623962	2.612625	1448848012824899
追逐	8	158.64	2.619278	2.582794	1448848012858271
其子	4	79.32	2.621811	2.589249	1448848013191518
其子	5	99.15	2.644974	2.578461	1448848013224891
其子	6	118.98	2.634262	2.587601	1448848013258141
Baigle Search	4	79.32	2.641602	2.613937	1448848013424767
